row,Elongation,Seedling,Tillering,MeanDecreaseAccuracy,MeanDecreaseGini,Order,top,Group
OTU1145,0,0,0,0,0,Unassigned,1241,Elongation
OTU1193,0,0,0,0,0,Coriobacteriales,1242,Elongation
OTU1221,0,0,0,0,0,Sphingobacteriales,1243,Elongation
OTU1614,0,0,0,0,0,Sphingobacteriales,1244,Elongation
OTU1863,0,0,0,0,0,Nitrosomonadales,1245,Elongation
OTU1864,0,0,0,0,0,S0134_terrestrial_group,1246,Elongation
OTU1197,0,0,0,0,0,Nitrospirales,1247,Elongation
OTU1302,0,0,0,0,0,Bacteroidales,1248,Elongation
OTU1342,0,0,0,0,0,Clostridiales,1249,Elongation
OTU1480,0,0,0,0,0,Xanthomonadales,1250,Elongation
OTU1768,0,0,0,0,0,Acidobacteriales,1251,Elongation
OTU1167,0,0,0,0,0,Cytophagales,1252,Elongation
OTU1223,0,0,0,0,0,Nitrospirales,1253,Elongation
OTU1291,0,0,0,0,0,Desulfuromonadales,1254,Elongation
OTU1680,0,0,0,0,0,Clostridiales,1255,Elongation
OTU1317,0,0,0,0,0,Clostridiales,1256,Elongation
OTU1504,0,0,0,0,0,Burkholderiales,1257,Elongation
OTU1180,0,0,0,0,0,Rhizobiales,1258,Elongation
OTU1224,0,0,0,0,0,Sphingobacteriales,1259,Elongation
OTU1266,0,0,0,0,0,Bacteroidales,1260,Elongation
OTU1436,0,0,0,0,0,Rhizobiales,1261,Elongation
OTU1607,0,0,0,0,0,Clostridiales,1262,Elongation
OTU1187,0,0,0,0,0,Subgroup_13,1263,Elongation
OTU1191,0,0,0,0,0,Clostridiales,1264,Elongation
OTU1247,0,0,0,0,0,Burkholderiales,1265,Elongation
OTU1271,0,0,0,0,0,Oligoflexales,1266,Elongation
OTU1277,0,0,0,0,0,Sphingobacteriales,1267,Elongation
OTU1392,0,0,0,0,0,Clostridiales,1268,Elongation
OTU1472,0,0,0,0,0,Unassigned,1269,Elongation
OTU1542,0,0,0,0,0,Rubrobacterales,1270,Elongation
OTU1632,0,0,0,0,0,Bacteroidales,1271,Elongation
OTU1135,0,0,0,0,0,Chromatiales,1272,Elongation
OTU1151,0,0,0,0,0,Bacteroidales,1273,Elongation
OTU1231,0,0,0,0,0,Acidimicrobiales,1274,Elongation
OTU1259,0,0,0,0,0,Acidimicrobiales,1275,Elongation
OTU1273,0,0,0,0,0,Xanthomonadales,1276,Elongation
OTU1275,0,0,0,0,0,Rhodospirillales,1277,Elongation
OTU1298,0,0,0,0,0,Rhodospirillales,1278,Elongation
OTU1319,0,0,0,0,0,Sphingobacteriales,1279,Elongation
OTU1327,0,0,0,0,0,Burkholderiales,1280,Elongation
OTU1406,0,0,0,0,0,Myxococcales,1281,Elongation
OTU1652,0,0,0,0,0,Clostridiales,1282,Elongation
OTU1691,0,0,0,0,0,Bacteroidales,1283,Elongation
OTU1770,0,0,0,0,0,Frankiales,1284,Elongation
OTU1038,0,0,0,0,0,Subgroup_3,1285,Elongation
OTU1198,0,0,0,0,0,Rhodospirillales,1286,Elongation
OTU1290,0,0,0,0,0,Clostridiales,1287,Elongation
OTU1865,0,0,0,0,0,Bacteroidales,1288,Elongation
OTU1219,0,0,0,0,0,Gemmatimonadales,1289,Elongation
OTU1321,0,0,0,0,0,Unassigned,1290,Elongation
OTU1550,0,0,0,0,0,Thermoanaerobacterales,1291,Elongation
OTU1279,0,0,0,0,0,Campylobacterales,1292,Elongation
OTU1325,0,0,0,0,0,Unknown_Order,1293,Elongation
OTU1332,0,0,0,0,0,Clostridiales,1294,Elongation
OTU1373,0,0,0,0,0,Oligoflexales,1295,Elongation
OTU1407,0,0,0,0,0,Sphingobacteriales,1296,Elongation
OTU1526,0,0,0,0,0,Acidobacteriales,1297,Elongation
OTU1580,0,0,0,0,0,Clostridiales,1298,Elongation
OTU1840,0,0,0,0,0,Clostridiales,1299,Elongation
OTU1127,0,0,0,0,0,Clostridiales,1300,Elongation
OTU1248,0,0,0,0,0,Rhizobiales,1301,Elongation
OTU1337,0,0,0,0,0,Subgroup_3,1302,Elongation
OTU1361,0,0,0,0,0,Clostridiales,1303,Elongation
OTU1316,0,0,0,0,0,Unassigned,1304,Elongation
OTU1595,0,0,0,0,0,Streptosporangiales,1305,Elongation
OTU1641,0,0,0,0,0,Chromatiales,1306,Elongation
OTU1216,0,0,0,0,0,Oligoflexales,1307,Elongation
OTU1643,0,0,0,0,0,Subgroup_3,1308,Elongation
OTU1285,0,0,0,0,0,Clostridiales,1309,Elongation
OTU1545,0,0,0,0,0,Myxococcales,1310,Elongation
OTU1740,0,0,0,0,0,Burkholderiales,1311,Elongation
OTU1792,0,0,0,0,0,Sphingobacteriales,1312,Elongation
OTU1144,0,0,0,0,0,Rhodobacterales,1313,Elongation
OTU1150,0,0,0,0,0,Bacteroidales,1314,Elongation
OTU1313,0,0,0,0,0,Sphingobacteriales,1315,Elongation
OTU1320,0,0,0,0,0,Sphingobacteriales,1316,Elongation
OTU1439,0,0,0,0,0,Burkholderiales,1317,Elongation
OTU1525,0,0,0,0,0,Subgroup_3,1318,Elongation
OTU1608,0,0,0,0,0,Bacillales,1319,Elongation
OTU1653,0,0,0,0,0,Unassigned,1320,Elongation
OTU1837,0,0,0,0,0,Clostridiales,1321,Elongation
OTU1876,0,0,0,0,0,Acidimicrobiales,1322,Elongation
OTU1174,0,0,0,0,0,Bacteroidales,1323,Elongation
OTU1272,0,0,0,0,0,Cytophagales,1324,Elongation
OTU1289,0,0,0,0,0,Rhodospirillales,1325,Elongation
OTU1429,0,0,0,0,0,Bacteroidales,1326,Elongation
OTU1503,0,0,0,0,0,Clostridiales,1327,Elongation
OTU1585,0,0,0,0,0,Clostridiales,1328,Elongation
OTU1708,0,0,0,0,0,Caulobacterales,1329,Elongation
OTU1787,0,0,0,0,0,Sphingobacteriales,1330,Elongation
OTU1233,0,0,0,0,0,Unassigned,1331,Elongation
OTU1380,0,0,0,0,0,Unassigned,1332,Elongation
OTU1476,0,0,0,0,0,Syntrophobacterales,1333,Elongation
OTU1514,0,0,0,0,0,Sphingobacteriales,1334,Elongation
OTU1588,0,0,0,0,0,Xanthomonadales,1335,Elongation
OTU1823,0,0,0,0,0,Bacillales,1336,Elongation
OTU1154,0,0,0,0,0,Rhodospirillales,1337,Elongation
OTU1190,0,0,0,0,0,Unassigned,1338,Elongation
OTU1253,0,0,0,0,0,Oceanospirillales,1339,Elongation
OTU1269,0,0,0,0,0,Sphingobacteriales,1340,Elongation
OTU1270,0,0,0,0,0,Rhizobiales,1341,Elongation
OTU1304,0,0,0,0,0,Clostridiales,1342,Elongation
OTU1639,0,0,0,0,0,Rhodobacterales,1343,Elongation
OTU1687,0,0,0,0,0,Clostridiales,1344,Elongation
OTU1742,0,0,0,0,0,Bacteroidales,1345,Elongation
OTU1260,0,0,0,0,0,Cytophagales,1346,Elongation
OTU1278,0,0,0,0,0,Neisseriales,1347,Elongation
OTU1394,0,0,0,0,0,Clostridiales,1348,Elongation
OTU1434,0,0,0,0,0,Clostridiales,1349,Elongation
OTU1538,0,0,0,0,0,Spirochaetales,1350,Elongation
OTU1775,0,0,0,0,0,SC-I-84,1351,Elongation
OTU1887,0,0,0,0,0,Sphingobacteriales,1352,Elongation
OTU1171,0,0,0,0,0,Clostridiales,1353,Elongation
OTU1435,0,0,0,0,0,Spirochaetales,1354,Elongation
OTU1471,0,0,0,0,0,Clostridiales,1355,Elongation
OTU1484,0,0,0,0,0,Unassigned,1356,Elongation
OTU1537,0,0,0,0,0,Sphingobacteriales,1357,Elongation
OTU1817,0,0,0,0,0,Bacillales,1358,Elongation
OTU1859,0,0,0,0,0,Rhodospirillales,1359,Elongation
OTU1294,0,0,0,0,0,Clostridiales,1360,Elongation
OTU1311,0,0,0,0,0,Gemmatimonadales,1361,Elongation
OTU1396,0,0,0,0,0,Myxococcales,1362,Elongation
OTU1404,0,0,0,0,0,Bdellovibrionales,1363,Elongation
OTU1418,0,0,0,0,0,Rhodobacterales,1364,Elongation
OTU1702,0,0,0,0,0,Clostridiales,1365,Elongation
OTU1893,0,0,0,0,0,Holophagales,1366,Elongation
OTU1250,0,0,0,0,0,Clostridiales,1367,Elongation
OTU1355,0,0,0,0,0,Bacteroidales,1368,Elongation
OTU1411,0,0,0,0,0,Clostridiales,1369,Elongation
OTU1427,0,0,0,0,0,Bacteroidales,1370,Elongation
OTU1437,0,0,0,0,0,Sphingobacteriales,1371,Elongation
OTU1477,0,0,0,0,0,Sphingobacteriales,1372,Elongation
OTU1482,0,0,0,0,0,Xanthomonadales,1373,Elongation
OTU1508,0,0,0,0,0,Rhizobiales,1374,Elongation
OTU1530,0,0,0,0,0,Oligoflexales,1375,Elongation
OTU1558,0,0,0,0,0,Sphingobacteriales,1376,Elongation
OTU1717,0,0,0,0,0,Desulfovibrionales,1377,Elongation
OTU1301,0,0,0,0,0,Spirochaetales,1378,Elongation
OTU1618,0,0,0,0,0,GR-WP33-30,1379,Elongation
OTU1816,0,0,0,0,0,Clostridiales,1380,Elongation
OTU1442,0,0,0,0,0,Clostridiales,1381,Elongation
OTU1473,0,0,0,0,0,GR-WP33-30,1382,Elongation
OTU1490,0,0,0,0,0,Rhizobiales,1383,Elongation
OTU1886,0,0,0,0,0,Rhodospirillales,1384,Elongation
OTU1309,0,0,0,0,0,Subgroup_3,1385,Elongation
OTU1356,0,0,0,0,0,Clostridiales,1386,Elongation
OTU1401,0,0,0,0,0,Nitrospirales,1387,Elongation
OTU1630,0,0,0,0,0,Burkholderiales,1388,Elongation
OTU1631,0,0,0,0,0,Bacteroidales,1389,Elongation
OTU1794,0,0,0,0,0,Chromatiales,1390,Elongation
OTU1559,0,0,0,0,0,Sphingomonadales,1391,Elongation
OTU1560,0,0,0,0,0,Obscuribacterales,1392,Elongation
OTU1592,0,0,0,0,0,Syntrophobacterales,1393,Elongation
OTU1645,0,0,0,0,0,Acidobacteriales,1394,Elongation
OTU1715,0,0,0,0,0,Rhizobiales,1395,Elongation
OTU1336,0,0,0,0,0,Bacteroidales,1396,Elongation
OTU1540,0,0,0,0,0,Rhizobiales,1397,Elongation
OTU1638,0,0,0,0,0,Rhodospirillales,1398,Elongation
OTU1379,0,0,0,0,0,Unassigned,1399,Elongation
OTU1699,0,0,0,0,0,Bacteroidales,1400,Elongation
OTU1718,0,0,0,0,0,S0134_terrestrial_group,1401,Elongation
OTU1747,0,0,0,0,0,Clostridiales,1402,Elongation
OTU1795,0,0,0,0,0,Rhodocyclales,1403,Elongation
OTU1802,0,0,0,0,0,Frankiales,1404,Elongation
OTU1819,0,0,0,0,0,Corynebacteriales,1405,Elongation
OTU1352,0,0,0,0,0,Gemmatimonadales,1406,Elongation
OTU1669,0,0,0,0,0,Pseudomonadales,1407,Elongation
OTU1701,0,0,0,0,0,Bacteroidales,1408,Elongation
OTU1822,0,0,0,0,0,Unknown_Order,1409,Elongation
OTU1827,0,0,0,0,0,Ktedonobacterales,1410,Elongation
OTU1308,0,0,0,0,0,Oligoflexales,1411,Elongation
OTU1371,0,0,0,0,0,Sphingobacteriales,1412,Elongation
OTU1654,0,0,0,0,0,Neisseriales,1413,Elongation
OTU1665,0,0,0,0,0,Unassigned,1414,Elongation
OTU1776,0,0,0,0,0,Myxococcales,1415,Elongation
OTU1885,0,0,0,0,0,Unassigned,1416,Elongation
OTU1534,0,0,0,0,0,Rhizobiales,1417,Elongation
OTU1549,0,0,0,0,0,Rhodocyclales,1418,Elongation
OTU1563,0,0,0,0,0,Micromonosporales,1419,Elongation
OTU1769,0,0,0,0,0,Rhodospirillales,1420,Elongation
OTU1884,0,0,0,0,0,Burkholderiales,1421,Elongation
OTU1497,0,0,0,0,0,Unassigned,1422,Elongation
OTU1658,0,0,0,0,0,Unassigned,1423,Elongation
OTU1493,0,0,0,0,0,Corynebacteriales,1424,Elongation
OTU1583,0,0,0,0,0,Catenulisporales,1425,Elongation
OTU1789,0,0,0,0,0,Rhizobiales,1426,Elongation
OTU1791,0,0,0,0,0,Unassigned,1427,Elongation
OTU1805,0,0,0,0,0,Clostridiales,1428,Elongation
OTU1845,0,0,0,0,0,Selenomonadales,1429,Elongation
OTU1348,0,0,0,0,0,Rhodospirillales,1430,Elongation
OTU1422,0,0,0,0,0,Unassigned,1431,Elongation
OTU1485,0,0,0,0,0,Acidobacteriales,1432,Elongation
OTU1499,0,0,0,0,0,Bacillales,1433,Elongation
OTU1527,0,0,0,0,0,Clostridiales,1434,Elongation
OTU1539,0,0,0,0,0,Clostridiales,1435,Elongation
OTU1647,0,0,0,0,0,Unassigned,1436,Elongation
OTU1649,0,0,0,0,0,Spirochaetales,1437,Elongation
OTU1664,0,0,0,0,0,Burkholderiales,1438,Elongation
OTU1694,0,0,0,0,0,Clostridiales,1439,Elongation
OTU1736,0,0,0,0,0,Thermogemmatisporales,1440,Elongation
OTU1866,0,0,0,0,0,Unassigned,1441,Elongation
OTU1343,0,0,0,0,0,Spirochaetales,1442,Elongation
OTU1347,0,0,0,0,0,Clostridiales,1443,Elongation
OTU1385,0,0,0,0,0,Unassigned,1444,Elongation
OTU1414,0,0,0,0,0,NKB5,1445,Elongation
OTU1568,0,0,0,0,0,Clostridiales,1446,Elongation
OTU1700,0,0,0,0,0,Desulfovibrionales,1447,Elongation
OTU1777,0,0,0,0,0,Flavobacteriales,1448,Elongation
OTU1779,0,0,0,0,0,Xanthomonadales,1449,Elongation
OTU1793,0,0,0,0,0,Rhodospirillales,1450,Elongation
OTU1843,0,0,0,0,0,Desulfovibrionales,1451,Elongation
OTU1444,0,0,0,0,0,Clostridiales,1452,Elongation
OTU1541,0,0,0,0,0,Rhodospirillales,1453,Elongation
OTU1546,0,0,0,0,0,Unassigned,1454,Elongation
OTU1619,0,0,0,0,0,Streptomycetales,1455,Elongation
OTU1651,0,0,0,0,0,Caulobacterales,1456,Elongation
OTU1655,0,0,0,0,0,Unassigned,1457,Elongation
OTU1685,0,0,0,0,0,Clostridiales,1458,Elongation
OTU1738,0,0,0,0,0,Acidimicrobiales,1459,Elongation
OTU1756,0,0,0,0,0,Desulfovibrionales,1460,Elongation
OTU1428,0,0,0,0,0,Clostridiales,1461,Elongation
OTU1640,0,0,0,0,0,Solirubrobacterales,1462,Elongation
OTU1796,0,0,0,0,0,Clostridiales,1463,Elongation
OTU1811,0,0,0,0,0,Pseudomonadales,1464,Elongation
OTU1882,0,0,0,0,0,Rhodospirillales,1465,Elongation
OTU1890,0,0,0,0,0,Bacillales,1466,Elongation
OTU1455,0,0,0,0,0,Unassigned,1467,Elongation
OTU1509,0,0,0,0,0,Bacteroidales,1468,Elongation
OTU1548,0,0,0,0,0,Chloroflexales,1469,Elongation
OTU1590,0,0,0,0,0,Rhodospirillales,1470,Elongation
OTU1719,0,0,0,0,0,Oligoflexales,1471,Elongation
OTU1767,0,0,0,0,0,Subgroup_3,1472,Elongation
OTU1806,0,0,0,0,0,Clostridiales,1473,Elongation
OTU1832,0,0,0,0,0,Clostridiales,1474,Elongation
OTU1860,0,0,0,0,0,NKB5,1475,Elongation
OTU1879,0,0,0,0,0,Ignavibacteriales,1476,Elongation
OTU1478,0,0,0,0,0,Unassigned,1477,Elongation
OTU1672,0,0,0,0,0,Clostridiales,1478,Elongation
OTU1714,0,0,0,0,0,Clostridiales,1479,Elongation
OTU1749,0,0,0,0,0,Clostridiales,1480,Elongation
OTU1774,0,0,0,0,0,Lactobacillales,1481,Elongation
OTU1870,0,0,0,0,0,AT425-EubC11_terrestrial_group,1482,Elongation
OTU1892,0,0,0,0,0,PeM15,1483,Elongation
OTU1453,0,0,0,0,0,Corynebacteriales,1484,Elongation
OTU1553,0,0,0,0,0,Rhizobiales,1485,Elongation
OTU1555,0,0,0,0,0,Flavobacteriales,1486,Elongation
OTU1582,0,0,0,0,0,Spirochaetales,1487,Elongation
OTU1596,0,0,0,0,0,Ignavibacteriales,1488,Elongation
OTU1648,0,0,0,0,0,Myxococcales,1489,Elongation
OTU1762,0,0,0,0,0,Bacillales,1490,Elongation
OTU1818,0,0,0,0,0,Bacillales,1491,Elongation
OTU1544,0,0,0,0,0,Gemmatimonadales,1492,Elongation
OTU1626,0,0,0,0,0,Clostridiales,1493,Elongation
OTU1704,0,0,0,0,0,Oligoflexales,1494,Elongation
OTU1764,0,0,0,0,0,Sphingobacteriales,1495,Elongation
OTU1785,0,0,0,0,0,Methylophilales,1496,Elongation
OTU1790,0,0,0,0,0,Nitrosomonadales,1497,Elongation
OTU1812,0,0,0,0,0,Solirubrobacterales,1498,Elongation
OTU1646,0,0,0,0,0,SHBZ1548,1499,Elongation
OTU1839,0,0,0,0,0,Clostridiales,1500,Elongation
OTU1878,0,0,0,0,0,Rhodospirillales,1501,Elongation
OTU1883,0,0,0,0,0,Acidobacteriales,1502,Elongation
OTU1888,0,0,0,0,0,Unassigned,1503,Elongation
OTU1510,0,0,0,0,0,Clostridiales,1504,Elongation
OTU1587,0,0,0,0,0,Sphingobacteriales,1505,Elongation
OTU1671,0,0,0,0,0,Clostridiales,1506,Elongation
OTU1679,0,0,0,0,0,Clostridiales,1507,Elongation
OTU1733,0,0,0,0,0,Streptosporangiales,1508,Elongation
OTU1754,0,0,0,0,0,Clostridiales,1509,Elongation
OTU1834,0,0,0,0,0,Flavobacteriales,1510,Elongation
OTU1851,0,0,0,0,0,Unassigned,1511,Elongation
OTU1574,0,0,0,0,0,Corynebacteriales,1512,Elongation
OTU1589,0,0,0,0,0,Sphingomonadales,1513,Elongation
OTU1597,0,0,0,0,0,Corynebacteriales,1514,Elongation
OTU1693,0,0,0,0,0,Bacteroidales,1515,Elongation
OTU1695,0,0,0,0,0,Bacteroidales,1516,Elongation
OTU1857,0,0,0,0,0,Bacillales,1517,Elongation
OTU1871,0,0,0,0,0,Nitrospirales,1518,Elongation
OTU1874,0,0,0,0,0,Rhodospirillales,1519,Elongation
OTU1889,0,0,0,0,0,Sphingobacteriales,1520,Elongation
OTU1657,0,0,0,0,0,Unassigned,1521,Elongation
OTU1659,0,0,0,0,0,Flavobacteriales,1522,Elongation
OTU1690,0,0,0,0,0,Clostridiales,1523,Elongation
OTU1868,0,0,0,0,0,Subgroup_3,1524,Elongation
OTU1739,0,0,0,0,0,AT425-EubC11_terrestrial_group,1525,Elongation
OTU1780,0,0,0,0,0,Acidimicrobiales,1526,Elongation
OTU1881,0,0,0,0,0,Sphingobacteriales,1527,Elongation
OTU1451,0,0,0,0,0,Clostridiales,1528,Elongation
OTU1670,0,0,0,0,0,Sphingobacteriales,1529,Elongation
OTU1783,0,0,0,0,0,Xanthomonadales,1530,Elongation
OTU1786,0,0,0,0,0,Gemmatimonadales,1531,Elongation
OTU1877,0,0,0,0,0,Sphingobacteriales,1532,Elongation
OTU1523,0,0,0,0,0,Rhizobiales,1533,Elongation
OTU1663,0,0,0,0,0,Unassigned,1534,Elongation
OTU1825,0,0,0,0,0,Rhodospirillales,1535,Elongation
OTU1581,0,0,0,0,0,Xanthomonadales,1536,Elongation
OTU1724,0,0,0,0,0,Clostridiales,1537,Elongation
OTU1801,0,0,0,0,0,Lineage_IIa,1538,Elongation
OTU1815,0,0,0,0,0,Bacillales,1539,Elongation
OTU1821,0,0,0,0,0,Unassigned,1540,Elongation
OTU1875,0,0,0,0,0,Rhodospirillales,1541,Elongation
