Genus,SRR30617128,SRR30617129,SRR30617130,SRR30617131,SRR30617132,SRR30617133,SRR30617134,SRR30617135,SRR30617136,SRR30617137,SRR30617138,SRR30617139,SRR30617140,SRR30617141,SRR30617142,SRR30617143,SRR30617144,SRR30617145,SRR30617146,SRR30617147,SRR30617148,SRR30617149,SRR30617150,SRR30617151,SRR30617152,SRR30617153,SRR30617154,SRR30617155,SRR30617156,SRR30617157,SRR30617158,SRR30617159,SRR30617160,SRR30617161,SRR30617162,SRR30617163,SRR30617164,SRR30617165,SRR30617166,SRR30617167,SRR30617168,SRR30617169,SRR30633102,SRR30633103,SRR30633104,SRR30633105,SRR30633106,SRR30633107,SRR30633108,SRR30633109,SRR30633120,SRR30633121,SRR30633190,SRR30633191,SRR30633192,SRR30633193,SRR30633194,SRR30633195,SRR30633196,SRR30633197,SRR30633208,SRR30633209,SRR30633243,SRR30633244,SRR30633245,SRR30633246,SRR30633247,SRR30633248,SRR30633249,SRR30633250,SRR30633251,SRR30633252,SRR30633253,SRR30633254,SRR30633255,SRR30633266,SRR30633267,SRR30633297,SRR30633298,SRR30633299,SRR30633300,SRR30633301,SRR30633302,SRR30633303,SRR30633312,SRR30633313,SRR30663788,SRR30663789,SRR30663790,SRR30663791,SRR30663792,SRR30663793,SRR30663794,SRR30663795,SRR30663806,SRR30663807,SRR30663808,SRR30663809,SRR30663810,SRR30663811,SRR30663812,SRR30663813,SRR30663814,SRR30663815,SRR30663826,SRR30663827,SRR30663829,SRR30663830,SRR30663831,SRR30663832,SRR30663833,SRR30663834,SRR30663835,SRR30663845,SRR30663846,SRR30663862,SRR30663863,SRR30663864,SRR30663865,SRR30663866,SRR30663869,SRR30663870,SRR30663874,SRR30663875,SRR30663876,SRR30663877,SRR30663878,SRR30663883,SRR30663884,SRR30663908,SRR30663909,SRR30663910,SRR30663911,SRR30663912,SRR30663918,SRR30663919,SRR30663920,SRR30663921,SRR30663922,SRR30663923,SRR30663924,SRR30663925,SRR30663926,SRR30663927,SRR30663936,SRR30663937,SRR30664010,SRR30664011,SRR30664012,SRR30664013,SRR30664014,SRR30664015,SRR30664016,SRR30664017,SRR30664028,SRR30664029,SRR30688664,SRR30688665,SRR30688666,SRR30688667,SRR30688668,SRR30688669,SRR30688670,SRR30688680,SRR30688681
Aeromonas,0,0,0,0.016658337,0,0.002875629,0,0,0,0.014867678,0.002851033,0.010601402,0.002770812,0,0.045612115,0.001305653,0.030623182,0.142653352,0,0.002122061,0,0,0.008833922,0,0.002644313,0.004325634,0.006844744,0,0,0,0.008163599,0.007173215,0,0.014770806,0,0,0.022858884,0.003402634,0.001937797,0,0.004937235,0,0,0.032885001,0,0.014977683,0,0.002853963,0.015053893,0,0,0.007471887,0.108721914,0.068815231,0.134378499,0,0.070224719,0.009245562,0.289290974,0,0.012663571,0,0.040243762,0.07082153,0.054204214,0.495801679,0.483425414,0.032084704,0.012075836,0.021140159,0.068103021,0.03520352,0.004512635,0,0.003830537,0.003472222,0.012719814,0,0.041612917,0.058616647,0.028583679,0.018398587,0.006706908,0.039522851,0.06454389,0,0,0,0,0.023524799,0.00904345,0.022242944,0.025708593,0.008457661,0.008543053,0,0.051951051,0.037518173,0.050692802,0,0.00707689,0.15323993,0.019290123,0.115251633,0.391327816,0.849034659,0.008993008,0.00756401,0,0,0,0,0,0,0.004088475,0,0.001160537,0,0,0,0,0,0.156761966,0.150177427,0.177745175,0.169044462,0.008864227,0.000767896,0,0.023887823,0.005774228,0,0.007030927,0.007991689,0.002139953,0,0,0.002820874,0,0.027806297,0.064260641,0.036048098,0.013441583,0.028769803,0.05950639,0.01815571,0,0,0,0,0.028671901,0.112056589,0.011411791,0.004391666,0.023546616,0.016292917,0,0,0,0.024963735,0.000799405,0.076371364,0,0.037253282,0.069767919
Aerosakkonema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304015341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001422374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aestuariimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110731071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agaricicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010207727,0,0,0,0,0,0,0,0,0,0,0.029126921,0,0,0.004081799,0,0,0,0,0,0,0,0,0.002281646,0,0.005364159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006037918,0,0,0,0.004512635,0,0.003830537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071455389,0.002116014,0.080879031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001525251,0.006150913,0,0,0,0,0,0
Agromyces,0.011327594,0.113624067,0.029494175,0.099950025,0.077235414,0.005751258,0.009568233,0,0.008899172,0.03964714,0.00427655,0.009086916,0.01801028,0.009141938,0.036489692,0.00391696,0.163323636,0.180070625,0.046753119,0.087004499,0.231359524,0.050188672,0.214222615,0.006768281,0.095195283,0.073535773,0.001711186,0.054612976,0.022594228,0.052584049,0.040817993,0.046625899,0.128390895,0.088624838,0.210041604,0.022630578,0.007619628,0.008506584,0.001937797,0.084420918,0.037029265,0.042913275,0,0,0,0.002995537,0.007814739,0.002853963,0,0,0,0,0.006040106,0,0,0,0,0,0.026299179,0,0,0,0.005749109,0,0,0.015993603,0,0,0,0.00704672,0,0.00440044,0,0,0,0,0.006359907,0,0.008322583,0.00325648,0,0.011039152,0,0,0,0,0.010640939,0.009956618,0.046388764,0.033718879,0.010687713,0.014543464,0.011936133,0.011840725,0.004983448,0.010208099,0,0,0,0,0,0,0,0,0,0,0,0,0.010942715,0,0,0,0,0,0,0.001824518,0,0,0,0,0,0,0.084805654,0.029066599,0.069123124,0.048090235,0.01329634,0,0,0.013536433,0.041381965,0.04603435,0.007909793,0.019979222,0.031385976,0.008309098,0.020098617,0.001410437,0.018446497,0.007842802,0.013655386,0.032614946,0.026883166,0.046990679,0.022436835,0.004951557,0.008747988,0.016769866,0.020759193,0.008968208,0.02108228,0.019259726,0.053255023,0.016688332,0.024785912,0.014071156,0.004809658,0.035080762,0.05843367,0.011469824,0,0.072220746,0.007680813,0.006095992,0.006155993
Alcaligenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001834156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156832,0,0,0.006427148,0,0.001423842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001284934,0,0.00352669,0.00218592,0,0,0,0.003185043,0.001924743,0,0.000878866,0,0,0,0,0,0,0,0.002409774,0,0,0,0,0,0,0,0,0,0.000843291,0,0,0,0.008675069,0.002221761,0,0,0,0,0,0.004150618,0,0.004063994,0
Algoriphagus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002019631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03511236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006348042,0.00291456,0,0,0,0,0,0,0,0,0.004279906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004957182,0,0,0,0,0,0,0,0,0,0
Aliicoccus,0,0,0,0,0,0,0,0,0.011123965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005991073,0,0,0,0,0,0.003735944,0,0,0,0,0,0,0.005259836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005703856,0.009639096,0,0.000896106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aliihoeflea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018244846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001793304,0,0,0,0,0.002539876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002569868,0.008477758,0.005642704,0.027688317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alishewanella,0.002265519,0,0,0,0,0.002875629,0.002392058,0,0.006674379,0,0.0085531,0,0.001385406,0,0.054734537,0,0,0,0,0,0,0,0,0,0,0.112466476,0,0,0,0,0.008163599,0,0,0,0,0,0,0,0,0.011408232,0.002468618,0,0,0,0,0.00898661,0,0,0,0,0,0,0,0,0.050391937,0,0,0,0.026299179,0,0.016884762,0,0,0,0,0,0,0,0,0,0.006191184,0,0,0,0,0,0,0,0,0.009769441,0.004763946,0,0.006706908,0.003592986,0,0,0,0,0,0,0,0,0,0,0.003559606,0,0.005772339,0,0,0,0,0,0,0.009604303,0,0,0.000224825,0.026474037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002569868,0.002422217,0,0.00072864,0,0,0,0,0,0,0.005273195,0,0,0,0,0,0,0.000712982,0,0,0.001792211,0,0.000975515,0,0,0,0,0,0.007589621,0.001750884,0,0.001756667,0.003717887,0,0,0,0,0.000674696,0,0,0,0,0.001025999
Alistipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325648,0.004763946,0,0.006706908,0.287438919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkanindiges,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018368097,0,0,0,0,0,0,0,0,0,0,0,0,0.013154,0,0,0,0,0.006021557,0,0,0,0,0,0,0,0.03511236,0,0,0,0,0,0,0,0,0,0.023020258,0,0,0,0,0,0,0,0,0,0,0,0,0.00325648,0,0.018398587,0,0,0,0.005103864,0.010640939,0,0,0.00156832,0,0.001710996,0.001836328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000224825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033408288,0.003633325,0.047257646,0.00145728,0,0,0,0.003981304,0.006736599,0.000836988,0,0,0.06348527,0,0.002679816,0,0,0.011407712,0,0.010299457,0,0.067129541,0.000975515,0,0,0,0,0,0,0.00437721,0,0,0,0,0,0,0,0,0,0.002490371,0,0,0.014363983
Alloprevotella,0.011327594,0,0.008426907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030623182,0,0.036910357,0,0,0,0,0,0,0,0.001711186,0.025486055,0,0.003429394,0.102044981,0,0.04218558,0.004923602,0,0,0,0.001701317,0,0.002281646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012663571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325648,0,0,0,0.021557919,0.010757315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003976301,0.003764635,0,0,0,0,0,0,0,0,0,0,0,0.004844433,0,0.00291456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429144,0.001792211,0,0,0,0,0,0,0,0,0.002626326,0,0,0,0,0,0,0,0,0,0,0,0,0
Altererythrobacter,0.004531038,0.002705335,0,0.024987506,0.035307618,0.06038821,0.033488817,0.237627382,0,0.127201242,0.015680684,0.075724303,0.083124368,0.087762602,0.191570881,0.009139574,0.076557954,0.390542784,0.056595881,0.053051524,0.025197572,0,0.015459364,0,0.052886268,0,0.003422372,0.069176436,0.104755058,0.009145052,0.008163599,0.001793304,0.018341556,0.042671218,0.032314093,0.00301741,0.040638017,0.022117119,0.001937797,0.050196222,0.028389104,0.016092478,0,0.0032885,0,0,0,0.017123776,0.003010779,0.016223232,0,0,0,0.02293841,0.089585666,0,0.351123596,0,0.005259836,0,0,0,0,0,0,0.023990404,0,0,0.006037918,0.01409344,0,0,0,0,0,0,0.019079721,0.009298577,0.033290333,0.029308324,0.014291839,0.011039152,0.01676727,0.039522851,0.016135972,0,0.062072146,0.027025105,0.069583145,0.019603999,0.004932791,0.024809438,0.005508984,0.032139112,0.010678817,0.023332799,0.017317017,0,0.067590402,0.004615101,0.035384452,0.025539988,0.007716049,0.028812908,0.076466355,0.007753741,0.004271679,0,0.005471357,0,0,0.01505854,0.006685833,0.003706037,0.008176949,0,0,0,0,0.00102328,0,0.001495271,0.025698683,0.199832867,0.023276154,0.217134696,0,0,0,0.017517737,0.042344336,0.028457598,0.014061855,0.021977144,0.028532706,0.011632738,0.037517419,0.011283498,0.075323198,0.049908738,0.038556385,0.073812773,0.06003907,0.054662626,0.033167496,0.011553634,0.00699839,0.058049536,0.034104389,0.013452312,0.010962786,0.020135168,0.014454935,0.000878333,0.01115366,0.029623485,0.008416901,0.013727255,0.013839553,0.01821678,0.000799405,0.034035064,0,0.003386662,0.04309195
Amaricoccus,0,0,0,0.016658337,0.015447083,0,0,0,0,0,0.001425517,0,0,0,0,0,0.030623182,0,0,0,0,0.026023756,0,0,0,0,0,0,0,0,0.004081799,0,0,0,0,0,0,0,0,0,0,0.00134104,0,0,0,0.002995537,0,0,0,0,0,0,0,0,0,0,0,0.018491124,0.021039344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009769441,0,0,0,0.043115838,0,0.005103864,0,0,0,0,0,0.004277489,0.006427148,0,0,0,0.017317017,0,0,0,0,0,0,0,0,0,0.002248252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352669,0,0,0,0,0,0.000962371,0.001673976,0.002636598,0.000998961,0.004993223,0.00166182,0.002679816,0,0,0.000712982,0,0.002574864,0.005376633,0.001917987,0,0,0,0,0,0.001494701,0,0,0.001521572,0.00527,0.001239296,0.001481174,0,0,0,0,0,0.043996547,0.000698256,0,0
Aminobacter,0,0,0,0,0.002206726,0,0.003588088,0,0,0.001651964,0,0.001514486,0,0,0.072979383,0,0.081661818,0,0.00246069,0,0.006872065,0,0,0,0,0,0,0.02184519,0,0,0.012245398,0.026899557,0,0.001641201,0.016157046,0,0,0.008506584,0,0.004563293,0,0.00402312,0,0,0,0,0,0.002853963,0,0,0,0,0,0,0,0,0,0,0,0,0.012663571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004161292,0,0.019055786,0,0,0,0,0,0,0,0,0.00313664,0.000822132,0,0,0,0,0,0,0,0,0,0,0,0,0.038417211,0,0.003876871,0,0.003782005,0.005471357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011564407,0.19741065,0.00705338,0.238265254,0.001772845,0,0,0,0,0,0,0.003995844,0.003566588,0.003323639,0,0,0,0.002851928,0,0,0,0.000958993,0.000975515,0,0,0,0,0,0,0.000875442,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammoniphilus,0,0,0,0,0,0,0,0,0.002224793,0,0,0,0,0,0,0,0,0.060803068,0.031988976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026299179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177349,0,0,0.00548912,0,0,0,0,0.000711921,0,0,0,0,0,0,0,0,0.067230119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003499195,0,0,0,0,0,0,0,0,0.001481174,0,0,0,0,0,0,0,0,0
Amycolatopsis,0,0,0,0.024987506,0,0,0,0,0,0,0,0.016659347,0,0,0.018244846,0.00391696,0,0,0.004921381,0,0,0.00185884,0,0,0,0,0,0,0,0,0,0,0.038517269,0,0.147433049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354698,0,0,0.00156832,0,0.004277489,0,0,0,0.0043749,0,0,0,0,0,0,0,0,0.004498021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002422217,0,0,0,0,0,0,0,0.003347953,0,0,0,0,0,0.001410437,0,0.015685603,0.009639096,0.006866304,0.007168844,0.012466915,0,0.004951557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerococcus,0.006796556,0.059517368,0.004213454,0.024987506,0.055168153,0.031631919,0.026312642,0,0,0.199887666,0.002851033,0.021202805,0.034635153,0.031082588,0.027367269,0.00391696,0.005103864,0.224503636,0.135337976,0.016976488,0.043523079,0,0.030918728,0.017597531,0.092550969,0,0.001711186,0.00728173,0,0,0.012245398,0.01434643,0.049522202,0.003282401,0.066647817,0,0,0.011909218,0.056196105,0.011408232,0.009874471,0.009387279,0,0,0,0,0,0.002853963,0.009032336,0.004055808,0,0.003735944,0,0.091753641,0.022396417,0,0.070224719,0.018491124,0.036818851,0,0,0,0.040243762,0,1.632901958,0.039984006,0.028775322,0,0,0,0,0.00440044,0,0,0,0,0.003179954,0.006199052,0.008322583,0.009769441,0.009527893,0.036797174,0.010060362,0.035929865,0.02151463,0,0,0,0,0.0039208,0,0.006843983,0.000918164,0,0.003559606,0.0014583,0,0.004689772,0,0,0,0,0,0,0.008996042,0,0.001348951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005139737,0.021799949,0.007758718,0.029874237,0.001772845,0,0,0.005573825,0.006736599,0.008369882,0,0.007991689,0,0,0.004019723,0,0,0.004277892,0,0,0.010753266,0.015343895,0.003902058,0,0.001749598,0,0,0,0.004216456,0.010505305,0.005325502,0.008783333,0.018589434,0.012589981,0.007214487,0.006101002,0,0.005397564,0.003997026,0.020753088,0.001396512,0,0.070793918
Anaerofustis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111382581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerolinea,0,0,0,0.008329169,0.041927796,0,0.003588088,0.004569757,0,0.004955893,0,0,0.001385406,0,0.036489692,0,0.030623182,0.021047216,0.216540761,0,0,0,0,0,0,0,0,0,0,0.00800192,0,0,0,0,0,0,0,0,0,0.002281646,0,0,0,0,0,0,0,0.002853963,0.009032336,0,0,0,0,0,0,0.076345591,0,0.009245562,0,0,0.008442381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003353454,0,0,0,0,0,0,0.00235248,0,0.002566494,0,0,0,0.013124699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003633325,0.002116014,0.007286399,0,0,0,0,0,0,0,0,0,0,0.024118341,0,0.007686041,0.00712982,0,0.010299457,0.023298744,0.005753961,0.000975515,0,0,0.002579979,0,0,0,0,0,0,0,0,0,0,0.004613184,0,0,0,0,0,0
Anaeromyxobacter,0,0.002705335,0.056881623,0.258204231,0.229499515,0,0.010764263,0.187360051,0,0.009911785,0,0,0.002770812,0,0.337529648,0.010445228,0.214362272,0.385865625,0.770196117,0.004244122,0.006872065,0,0.008833922,0,0,0.11679211,0.001711186,0.02184519,0,0,0.067349688,0.016139734,0,0.003282401,0,0,0,0,0,0.009126586,0,0.00268208,0,0,0,0,0,0,0,0.004055808,0,0.003735944,0,0,0.005599104,0.076345591,0,0,0.026299179,0,0,0.081710473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004161292,0.00325648,0.004763946,0,0,0.007185973,0,0,0.00532047,0.001422374,0.00386573,0.00940992,0.001644264,0.016254459,0.003672656,0.005074597,0.001423842,0.0043749,0,0,0.0042244,0,0,0,0,0,0.004498021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039832959,0.00726665,0.02468683,0,0.003545691,0,0,0,0,0.013391811,0.007030927,0.005993766,0.004279906,0.003323639,0.004019723,0.002820874,0.018446497,0.00356491,0.000803258,0.024032066,0.024194849,0.015343895,0.005853088,0.006602076,0,0.014189886,0,0.001494701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerosinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009162753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039208,0.003288527,0.000855498,0.010099804,0.000845766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401629,0.001716576,0,0.000958993,0.016583748,0,0,0,0,0,0,0,0,0.001756667,0.027264503,0,0,0,0,0,0,0.019922965,0.001396512,0.004741327,0.002051998
Anaerosporobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059056571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001422374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angustibacter,0,0,0,0,0,0,0,0,0,0,0.001425517,0,0,0,0,0,0.035727045,0.004677159,0.073820714,0,0,0,0,0,0,0.099489575,0,0,0,0,0,0,0.009170778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006021557,0,0,0,0,0.045876821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003099526,0,0,0.004763946,0,0,0,0,0,0.008867449,0.001422374,0,0.00862576,0,0,0.001836328,0,0.000711921,0,0,0,0,0,0,0.00364857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002569868,0,0.004232028,0.00072864,0,0,0,0,0,0,0,0,0,0.00166182,0,0.014104372,0.007686041,0.000712982,0,0.006008016,0.003584422,0.006712954,0.007804117,0.001650519,0,0.00128999,0,0,0,0,0,0,0,0,0,0.004575752,0.001537728,0,0,0,0,0,0
Anoxybacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246069,0.014854427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003402634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01676727,0,0.005378657,0.005103864,0,0,0,0.00627328,0,0.004277489,0,0.000845766,0.000711921,0,0,0.014069315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002569868,0,0,0.005100479,0,0,0,0,0,0.000836988,0,0,0,0,0,0.02538787,0,0.008555784,0,0.008582881,0,0.000958993,0,0,0,0,0,0,0,0.001750884,0,0.00527,0,0,0,0,0,0.002024087,0,0,0,0,0
Aquabacterium,0,0.018937344,0.109549792,0,0.061788331,0.336448598,0.104054539,0.132522963,0.015573552,0.242838735,0.044191019,0.027260749,0.029093529,0.025597426,0.054734537,0.007833921,0.010207727,0.119267557,0,0.008488244,0.043523079,0.026023756,0.026501767,0,0,0.008651267,0.005133558,0.342241317,0.104755058,0.038866471,1.104126699,0.019726342,0.122888428,0.113242848,0.090883387,0.092031019,0.073656406,0.04253292,0.017440171,0.100392443,0.016046015,0.020115598,0,0,0,0,0,0.002853963,0,0,0,0,0,0.02293841,0,0,0,0,0,0,0,0,0,0,0,0.031987205,0,0.005347451,0,0,0,0,0,0,0,0,0,0,0,0,0.004763946,0,0,0,0,0,0.010640939,0.042671218,0.001288577,0.00156832,0,0.000855498,0.002754492,0.000845766,0.000711921,0,0,0,0,0,0,0,0,0,0.004498021,0,0.000224825,0,0.005471357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002422217,0.001410676,0.00145728,0,0,0,0,0,0.00920687,0.001757732,0,0.006419859,0,0,0.001410437,0.007686041,0.014972621,0.184749343,0.002574864,0.015233794,0.006712954,0.001951029,0.004951557,0.013996781,0,0,0,0,0.002626326,0,0,0.023546616,0,0,0,0.010764097,0.002024087,0,0.003320494,0.000698256,0.003386662,0.003077996
